2023-04-27 11:17:50,317 INFO    StreamThr :24178 [internal.py:wandb_internal():86] W&B internal server running at pid: 24178, started at: 2023-04-27 11:17:50.316617
2023-04-27 11:17:50,318 DEBUG   HandlerThread:24178 [handler.py:handle_request():144] handle_request: status
2023-04-27 11:17:50,319 INFO    WriterThread:24178 [datastore.py:open_for_write():85] open: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_111750-83mg0c82/run-83mg0c82.wandb
2023-04-27 11:17:50,319 DEBUG   SenderThread:24178 [sender.py:send():375] send: header
2023-04-27 11:17:50,327 DEBUG   SenderThread:24178 [sender.py:send():375] send: run
2023-04-27 11:17:50,525 INFO    SenderThread:24178 [dir_watcher.py:__init__():219] watching files in: /home/jonah/Documents/school/idl/ForwardForward/new_code/wandb/run-20230427_111750-83mg0c82/files
2023-04-27 11:17:50,525 INFO    SenderThread:24178 [sender.py:_start_run_threads():1124] run started: 83mg0c82 with start time 1682608670.317051
2023-04-27 11:17:50,525 DEBUG   SenderThread:24178 [sender.py:send_request():402] send_request: summary_record
2023-04-27 11:17:50,526 INFO    SenderThread:24178 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-27 11:17:50,528 DEBUG   HandlerThread:24178 [handler.py:handle_request():144] handle_request: check_version
2023-04-27 11:17:50,528 DEBUG   SenderThread:24178 [sender.py:send_request():402] send_request: check_version
2023-04-27 11:17:50,621 DEBUG   HandlerThread:24178 [handler.py:handle_request():144] handle_request: run_start
2023-04-27 11:17:50,626 DEBUG   HandlerThread:24178 [system_info.py:__init__():31] System info init
2023-04-27 11:17:50,626 DEBUG   HandlerThread:24178 [system_info.py:__init__():46] System info init done
2023-04-27 11:17:50,626 INFO    HandlerThread:24178 [system_monitor.py:start():181] Starting system monitor
2023-04-27 11:17:50,627 INFO    SystemMonitor:24178 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-04-27 11:17:50,627 INFO    HandlerThread:24178 [system_monitor.py:probe():201] Collecting system info
2023-04-27 11:17:50,627 INFO    SystemMonitor:24178 [interfaces.py:start():190] Started cpu monitoring
2023-04-27 11:17:50,628 INFO    SystemMonitor:24178 [interfaces.py:start():190] Started disk monitoring
2023-04-27 11:17:50,629 INFO    SystemMonitor:24178 [interfaces.py:start():190] Started gpu monitoring
2023-04-27 11:17:50,629 INFO    SystemMonitor:24178 [interfaces.py:start():190] Started memory monitoring
2023-04-27 11:17:50,629 INFO    SystemMonitor:24178 [interfaces.py:start():190] Started network monitoring
2023-04-27 11:17:50,638 DEBUG   HandlerThread:24178 [system_info.py:probe():195] Probing system
